400x490,19.png,2,0:313:400:40-0:394:400:40,12,Sza_1.png:6:116:77:81-Ba_9.png:84:116:95:81-Sza_7.png:179:116:77:81-Ge6_2.png:1:220:159:81-He2_0.png:160:220:149:81-Lugal_3.png:1:313:202:81-Dish_4.png:219:313:36:81-Sag_9.png:269:313:131:81-Six_Gesh2_4.png:48:401:58:81-Ra_4.png:108:401:81:81-Gar_6.png:193:401:54:81-Mi_2.png:248:401:151:81
496x520,20.png,5,0:137:496:40-0:232:496:40-0:314:496:40-0:388:496:40-0:455:496:40,23,Ba_5.png:3:1:77:65-U2_8.png:80:1:67:65-Ib_4.png:147:1:128:65-Mu_6.png:275:1:116:65-Ra_3.png:391:1:64:65-Dab5_6.png:0:70:41:65-Gur_8.png:41:70:90:65-Ke4_10.png:131:70:71:65-E2_7.png:2:152:120:65-Gu2_1.png:129:152:76:65-Sze3_10.png:207:152:50:65-Nin9_2.png:5:240:90:65-Sze3_7.png:103:240:50:65-Igi_1.png:155:240:96:65-Ge6_0.png:4:318:127:65-Mah_7.png:147:318:108:65-Im_7.png:256:318:111:65-Two_ash_0.png:34:389:261:65-Ga_0.png:299:389:124:65-An_8.png:423:389:68:65-Tur_2.png:0:455:106:65-E2_5.png:107:455:120:65-Udu_10.png:227:455:80:65
400x490,21.png,4,0:128:400:40-0:221:400:40-0:320:400:40-0:401:400:40,10,Ga_1.png:4:23:154:81-E_3.png:162:23:88:81-Igi_4.png:7:134:119:81-Mi_8.png:131:134:151:81-Udu_8.png:289:134:100:81-Lugal_6.png:17:230:200:81-Ni_6.png:137:320:139:81-Six_Gesh2_6.png:278:320:58:81-Ha_6.png:337:320:63:81-Two_ash_9.png:20:405:337:81
760x890,22.png,6,0:102:760:40-0:271:760:40-0:443:760:40-0:567:760:40-0:693:760:40-0:792:760:40,18,One_U_5.png:76:2:62:98-Ib_5.png:13:137:193:98-zah3_4.png:238:137:103:98-Nin9_2.png:350:137:136:98-Lugal_2.png:71:308:245:98-Gub_10.png:320:308:198:98-Ma_0.png:520:308:149:98-Mu_8.png:97:456:173:98-One_U_3.png:275:456:63:98-Ga_2.png:349:456:186:98-An_4.png:536:456:102:98-Ki_3.png:7:581:86:98-Sza_3.png:54:693:93:98-in_0.png:148:693:180:98-Lugal_5.png:331:693:244:98-Gid2_7.png:46:792:159:98-Mi_9.png:243:792:183:98-Ma_7.png:427:792:150:98
760x890,23.png,7,0:167:760:40-0:302:760:40-0:400:760:40-0:498:760:40-0:596:760:40-0:694:760:40-0:792:760:40,31,Bi2_10.png:19:34:175:98-Mi_10.png:213:34:182:98-Sa_5.png:16:185:123:98-Gar_4.png:141:185:65:98-Sza_2.png:211:185:93:98-Ba_7.png:304:185:115:98-Ti_10.png:419:185:158:98-Nam_0.png:27:302:97:98-Gid2_6.png:180:302:159:98-One_U_8.png:377:302:62:98-Sag_10.png:439:302:159:98-Three_dish_5.png:29:400:128:98-Sa_1.png:182:400:122:98-Ge6_2.png:305:400:193:98-Ba_1.png:500:400:115:98-Igi_1.png:615:400:145:98-Mi_9.png:26:498:183:98-Gur_1.png:234:498:136:98-La_3.png:370:498:85:98-E2_3.png:455:498:181:98-Ni_9.png:42:596:169:98-Sza_0.png:234:596:93:98-Ha_7.png:375:596:76:98-Sa_9.png:56:694:123:98-zah3_7.png:188:694:103:98-Nin_3.png:292:694:144:98-i3_0.png:437:694:201:98-Udu_5.png:638:694:122:98-Im_0.png:50:792:167:98-Mi_0.png:228:792:183:98-La_9.png:428:792:85:98
614x907,24.png,8,0:134:614:40-0:268:614:40-0:363:614:40-0:453:614:40-0:546:614:40-0:636:614:40-0:726:614:40-0:817:614:40,30,Ab_0.png:7:22:109:90-U8_5.png:1:156:87:90-Gal2_9.png:88:156:170:90-Gin2_2.png:258:156:143:90-Ni_2.png:36:270:154:90-Ru_2.png:192:270:80:90-Ru_7.png:272:270:81:90-E_3.png:353:270:97:90-A_2.png:450:270:73:90-Sza_3.png:114:363:85:90-Sze3_7.png:206:363:70:90-Iri_5.png:277:363:119:90-Iri_5.png:396:363:119:90-Ke4_7.png:515:363:99:90-Ka_5.png:40:454:142:90-Sza_3.png:184:454:85:90-Bi2_10.png:269:454:160:90-Ke4_5.png:44:546:99:90-Ke4_7.png:236:546:99:90-Gar_1.png:336:546:60:90-Gur_10.png:402:546:125:90-La_9.png:529:546:78:90-Bi2_8.png:18:636:160:90-Ri_3.png:182:636:112:90-Dish_2.png:18:726:41:90-Ni_5.png:78:726:154:90-Igi_2.png:244:726:133:90-U8_3.png:12:817:87:90-Ru_9.png:118:817:80:90-Ti_4.png:261:817:146:90
760x890,25.png,4,0:347:760:40-0:445:760:40-0:656:760:40-0:790:760:40,22,in_9.png:24:124:180:98-Nin9_3.png:224:124:135:98-Sag_6.png:368:124:158:98-Gesz_9.png:527:124:110:98-Ab_6.png:639:124:118:98-Tum_2.png:49:240:182:98-U8_0.png:231:240:95:98-A_5.png:328:240:79:98-Nesag_9.png:407:240:160:98-Gesz_3.png:95:347:109:98-Ba_9.png:205:347:115:98-Ra_0.png:61:554:98:98-Ke4_10.png:374:554:108:98-Gid2_6.png:583:554:159:98-Lum_1.png:15:674:203:98-Mu_9.png:225:674:175:98-Ge6_9.png:403:674:192:98-U2_2.png:595:674:101:98-Gub_8.png:4:791:199:98-Ti_2.png:204:791:158:98-Sze3_0.png:362:791:76:98-Gur_10.png:439:791:136:98
496x520,26.png,7,0:65:496:40-0:130:496:40-0:195:496:40-0:260:496:40-0:325:496:40-0:390:496:40-0:455:496:40,27,zah3_10.png:67:0:68:65-Nun_6.png:139:0:119:65-A_8.png:0:65:52:65-Ga2_5.png:54:65:101:65-Ni_2.png:158:65:111:65-Nesag_0.png:15:130:106:65-Nin9_3.png:126:130:90:65-An_1.png:216:130:67:65-U8_6.png:57:195:63:65-Ab_7.png:121:195:78:65-Bi_2.png:234:195:81:65-E_2.png:316:195:70:65-Ti_10.png:12:260:105:65-Sza_9.png:137:260:62:65-U2_0.png:200:260:67:65-Lugal_1.png:2:325:162:65-Dab5_4.png:170:325:41:65-Ra_5.png:212:325:64:65-Sze3_8.png:276:325:50:65-Tur_9.png:326:325:106:65-Nin_8.png:9:390:95:65-Dish_10.png:109:390:29:65-Sza_3.png:138:390:62:65-Ha_0.png:200:390:50:65-Six_Gesh2_9.png:4:455:46:65-Gish_2.png:54:455:83:65-Two_ash_8.png:138:455:273:65
400x490,27.png,5,0:85:400:40-0:166:400:40-0:247:400:40-0:328:400:40-0:409:400:40,16,Ke4_7.png:1:2:89:81-Gu2_0.png:97:2:95:81-Gal_4.png:209:2:81:81-Gish_7.png:290:2:105:81-Gid2_3.png:4:85:132:81-Til_9.png:159:85:75:81-Bi_0.png:25:166:101:81-Lugal_1.png:127:166:203:81-A_2.png:330:166:65:81-Mi_3.png:77:247:151:81-Gish_9.png:230:247:104:81-Ha_1.png:336:247:63:81-Ni_10.png:0:328:140:81-Sa_6.png:140:328:101:81-Gal_5.png:19:409:82:81-One_U_10.png:134:409:51:81
400x490,28.png,5,0:84:400:40-0:165:400:40-0:247:400:40-0:328:400:40-0:409:400:40,13,Ti_3.png:6:1:131:81-Tur_2.png:175:1:132:81-Nam_4.png:317:1:80:81-Hul_0.png:8:84:117:81-Ru_1.png:176:84:72:81-Na_6.png:20:165:85:81-Tur_2.png:106:165:132:81-Nam_6.png:12:247:80:81-Gin2_1.png:101:247:128:81-Ra_10.png:38:328:80:81-A_9.png:153:328:65:81-A_0.png:219:328:65:81-Ab_10.png:15:409:98:81
614x907,29.png,9,0:96:614:40-0:187:614:40-0:277:614:40-0:367:614:40-0:457:614:40-0:547:614:40-0:637:614:40-0:727:614:40-0:817:614:40,28,Dish_5.png:7:3:40:90-Lu2_0.png:47:3:228:90-Lu2_5.png:283:3:229:90-Lum_8.png:22:96:186:90-Lu2_9.png:215:96:228:90-Gal2_1.png:443:96:171:90-E2_3.png:14:187:166:90-Gu2_1.png:182:187:105:90-i3_3.png:86:277:187:90-Ru_6.png:278:277:80:90-Ke4_5.png:364:277:99:90-Zi_2.png:472:277:139:90-Ke4_4.png:59:367:99:90-An_10.png:173:367:94:90-U8_6.png:269:367:87:90-Ri_0.png:357:367:112:90-Ge6_1.png:63:457:177:90-Ta_7.png:244:457:143:90-A_2.png:90:547:73:90-Ki_2.png:163:547:79:90-Ri_6.png:243:547:112:90-Nesag_0.png:355:547:147:90-Zi_5.png:61:637:139:90-Ma_5.png:1:727:138:90-Ge6_1.png:139:727:177:90-Tur_0.png:51:817:147:90-U8_2.png:237:817:87:90-Ta_1.png:325:817:144:90
760x890,30.png,7,0:185:760:40-0:283:760:40-0:386:760:40-0:492:760:40-0:590:760:40-0:688:760:40-0:786:760:40,27,Udu_9.png:0:43:122:98-Ha_8.png:122:43:76:98-Six_Gesh2_1.png:198:43:69:98-Ge6_3.png:267:43:193:98-Igi_8.png:460:43:144:98-Nun_1.png:85:185:181:98-Ni_3.png:288:185:169:98-Iri_4.png:462:185:130:98-La_6.png:595:185:85:98-Gid2_8.png:15:285:159:98-Du_6.png:216:285:169:98-Gid2_7.png:397:285:159:98-Dish_4.png:66:390:44:98-Gur_4.png:111:390:136:98-Ki_6.png:298:390:86:98-Lugal_3.png:406:390:244:98-U2_9.png:32:492:101:98-La_8.png:138:492:85:98-La_7.png:243:492:85:98-Ba_10.png:331:492:115:98-Ib_8.png:72:590:194:98-Gin2_4.png:304:590:156:98-Bi2_0.png:85:688:175:98-A_6.png:263:688:79:98-Lu2_6.png:349:688:247:98-Zi_6.png:41:789:152:98-Udu_7.png:268:789:122:98
400x490,31.png,2,0:286:400:40-0:372:400:40,8,Me_4.png:71:7:142:81-Nin9_1.png:28:197:112:81-Ni_8.png:142:197:139:81-Zi_7.png:44:288:125:81-Na_8.png:174:288:85:81-Ha_8.png:13:390:63:81-Gu2_7.png:76:390:95:81-Ki_9.png:171:390:71:81
614x907,32.png,7,0:124:614:40-0:258:614:40-0:408:614:40-0:525:614:40-0:633:614:40-0:723:614:40-0:817:614:40,23,Mu_3.png:64:17:160:90-Da_9.png:239:17:168:90-Iri_10.png:422:17:118:90-Six_Gesh2_2.png:545:17:64:90-Lum_7.png:18:146:186:90-Gal2_1.png:204:146:171:90-Three_dish_10.png:378:146:117:90-Bi_10.png:498:146:114:90-Mah_10.png:18:288:151:90-Ha_7.png:191:288:70:90-Ma_4.png:38:421:138:90-He2_2.png:257:421:166:90-Sze3_0.png:61:534:70:90-Ra_2.png:11:633:89:90-Gu2_1.png:100:633:105:90-Ga2_1.png:211:633:138:90-Gal2_9.png:350:633:170:90-zah3_0.png:520:633:94:90-Tur_10.png:35:725:147:90-Til_8.png:219:725:83:90-Nun_5.png:4:817:165:90-Lu2_0.png:169:817:228:90-Gid2_5.png:397:817:147:90
496x520,33.png,3,0:151:496:40-0:362:496:40-0:435:496:40,17,Im_5.png:44:5:111:65-Sag_8.png:199:5:105:65-Nun_9.png:66:153:119:65-Gub_2.png:187:153:130:65-Gal2_7.png:20:224:122:65-i3_4.png:149:224:132:65-Nam_0.png:282:224:64:65-E_2.png:347:224:70:65-Four_dish_9.png:14:294:71:65-Im_10.png:150:294:111:65-La_10.png:261:294:56:65-Lugal_3.png:0:366:162:65-Ti_2.png:197:366:105:65-Inim_3.png:317:366:127:65-Ur_5.png:19:445:112:65-Da_1.png:163:445:122:65-Utu_3.png:285:445:70:65
